image_path,fruit_id,storage_condition,day,stage,view,timestamp,file_stem
data/Avocado Ripening Dataset/T20_d06_010_b_4.jpg,T20_010,T20,6,4,b,2022-04-09 15:10:37,T20_d06_010_b_4
data/Avocado Ripening Dataset/T20_d07_010_a_4.jpg,T20_010,T20,7,4,a,2022-04-10 15:19:19,T20_d07_010_a_4
data/Avocado Ripening Dataset/T20_d07_010_b_4.jpg,T20_010,T20,7,4,b,2022-04-10 15:19:24,T20_d07_010_b_4
data/Avocado Ripening Dataset/T20_d08_010_a_5.jpg,T20_010,T20,8,5,a,2022-04-11 14:46:14,T20_d08_010_a_5
data/Avocado Ripening Dataset/T20_d08_010_b_5.jpg,T20_010,T20,8,5,b,2022-04-11 14:46:23,T20_d08_010_b_5
data/Avocado Ripening Dataset/T20_d09_010_a_5.jpg,T20_010,T20,9,5,a,2022-04-12 15:41:48,T20_d09_010_a_5
data/Avocado Ripening Dataset/T20_d09_010_b_5.jpg,T20_010,T20,9,5,b,2022-04-12 15:41:55,T20_d09_010_b_5
data/Avocado Ripening Dataset/T20_d10_010_a_5.jpg,T20_010,T20,10,5,a,2022-04-13 13:00:40,T20_d10_010_a_5
data/Avocado Ripening Dataset/T20_d10_010_b_5.jpg,T20_010,T20,10,5,b,2022-04-13 13:00:47,T20_d10_010_b_5
data/Avocado Ripening Dataset/T20_d11_010_a_5.jpg,T20_010,T20,11,5,a,2022-04-14 15:23:52,T20_d11_010_a_5
data/Avocado Ripening Dataset/T20_d11_010_b_5.jpg,T20_010,T20,11,5,b,2022-04-14 15:23:59,T20_d11_010_b_5
data/Avocado Ripening Dataset/T20_d01_020_a_1.jpg,T20_020,T20,1,1,a,2022-04-04 19:30:19,T20_d01_020_a_1
data/Avocado Ripening Dataset/T20_d01_020_b_1.jpg,T20_020,T20,1,1,b,2022-04-04 19:30:25,T20_d01_020_b_1
data/Avocado Ripening Dataset/T20_d02_020_a_1.jpg,T20_020,T20,2,1,a,2022-04-05 14:43:59,T20_d02_020_a_1
data/Avocado Ripening Dataset/T20_d02_020_b_1.jpg,T20_020,T20,2,1,b,2022-04-05 14:45:26,T20_d02_020_b_1
data/Avocado Ripening Dataset/T20_d03_020_a_1.jpg,T20_020,T20,3,1,a,2022-04-06 13:59:40,T20_d03_020_a_1
data/Avocado Ripening Dataset/T20_d03_020_b_1.jpg,T20_020,T20,3,1,b,2022-04-06 13:59:54,T20_d03_020_b_1
data/Avocado Ripening Dataset/T20_d04_020_a_1.jpg,T20_020,T20,4,1,a,2022-04-07 14:01:25,T20_d04_020_a_1
data/Avocado Ripening Dataset/T20_d04_020_b_1.jpg,T20_020,T20,4,1,b,2022-04-07 14:01:36,T20_d04_020_b_1
data/Avocado Ripening Dataset/T20_d05_020_a_2.jpg,T20_020,T20,5,2,a,2022-04-08 15:03:09,T20_d05_020_a_2
data/Avocado Ripening Dataset/T20_d05_020_b_2.jpg,T20_020,T20,5,2,b,2022-04-08 15:03:18,T20_d05_020_b_2
data/Avocado Ripening Dataset/T20_d06_020_a_3.jpg,T20_020,T20,6,3,a,2022-04-09 15:10:55,T20_d06_020_a_3
data/Avocado Ripening Dataset/T20_d06_020_b_3.jpg,T20_020,T20,6,3,b,2022-04-09 15:11:01,T20_d06_020_b_3
data/Avocado Ripening Dataset/T20_d07_020_a_3.jpg,T20_020,T20,7,3,a,2022-04-10 15:19:33,T20_d07_020_a_3
data/Avocado Ripening Dataset/T20_d07_020_b_3.jpg,T20_020,T20,7,3,b,2022-04-10 15:19:38,T20_d07_020_b_3
data/Avocado Ripening Dataset/T20_d08_020_a_4.jpg,T20_020,T20,8,4,a,2022-04-11 14:46:43,T20_d08_020_a_4
data/Avocado Ripening Dataset/T20_d08_020_b_4.jpg,T20_020,T20,8,4,b,2022-04-11 14:46:49,T20_d08_020_b_4
data/Avocado Ripening Dataset/T20_d09_020_a_4.jpg,T20_020,T20,9,4,a,2022-04-12 15:42:13,T20_d09_020_a_4
data/Avocado Ripening Dataset/T20_d09_020_b_4.jpg,T20_020,T20,9,4,b,2022-04-12 15:42:21,T20_d09_020_b_4
data/Avocado Ripening Dataset/T20_d10_020_a_5.jpg,T20_020,T20,10,5,a,2022-04-13 13:01:04,T20_d10_020_a_5
data/Avocado Ripening Dataset/T20_d10_020_b_5.jpg,T20_020,T20,10,5,b,2022-04-13 13:01:09,T20_d10_020_b_5
data/Avocado Ripening Dataset/T20_d11_020_a_5.jpg,T20_020,T20,11,5,a,2022-04-14 15:25:28,T20_d11_020_a_5
data/Avocado Ripening Dataset/T20_d11_020_b_5.jpg,T20_020,T20,11,5,b,2022-04-14 15:25:33,T20_d11_020_b_5
data/Avocado Ripening Dataset/T20_d01_023_a_1.jpg,T20_023,T20,1,1,a,2022-04-04 19:31:05,T20_d01_023_a_1
data/Avocado Ripening Dataset/T20_d01_023_b_1.jpg,T20_023,T20,1,1,b,2022-04-04 19:31:11,T20_d01_023_b_1
data/Avocado Ripening Dataset/T20_d02_023_a_1.jpg,T20_023,T20,2,1,a,2022-04-05 14:46:17,T20_d02_023_a_1
data/Avocado Ripening Dataset/T20_d02_023_b_1.jpg,T20_023,T20,2,1,b,2022-04-05 14:46:26,T20_d02_023_b_1
data/Avocado Ripening Dataset/T20_d03_023_a_2.jpg,T20_023,T20,3,2,a,2022-04-06 14:00:24,T20_d03_023_a_2
data/Avocado Ripening Dataset/T20_d03_023_b_2.jpg,T20_023,T20,3,2,b,2022-04-06 14:00:36,T20_d03_023_b_2
data/Avocado Ripening Dataset/T20_d04_023_a_2.jpg,T20_023,T20,4,2,a,2022-04-07 14:01:58,T20_d04_023_a_2
data/Avocado Ripening Dataset/T20_d04_023_b_2.jpg,T20_023,T20,4,2,b,2022-04-07 14:02:07,T20_d04_023_b_2
data/Avocado Ripening Dataset/T20_d05_023_a_3.jpg,T20_023,T20,5,3,a,2022-04-08 15:03:45,T20_d05_023_a_3
data/Avocado Ripening Dataset/T20_d05_023_b_3.jpg,T20_023,T20,5,3,b,2022-04-08 15:03:54,T20_d05_023_b_3
data/Avocado Ripening Dataset/T20_d06_023_a_4.jpg,T20_023,T20,6,4,a,2022-04-09 15:11:25,T20_d06_023_a_4
data/Avocado Ripening Dataset/T20_d06_023_b_4.jpg,T20_023,T20,6,4,b,2022-04-09 15:11:33,T20_d06_023_b_4
data/Avocado Ripening Dataset/T20_d07_023_a_4.jpg,T20_023,T20,7,4,a,2022-04-10 15:19:48,T20_d07_023_a_4
data/Avocado Ripening Dataset/T20_d07_023_b_4.jpg,T20_023,T20,7,4,b,2022-04-10 15:19:54,T20_d07_023_b_4
data/Avocado Ripening Dataset/T20_d08_023_a_4.jpg,T20_023,T20,8,4,a,2022-04-11 14:47:09,T20_d08_023_a_4
data/Avocado Ripening Dataset/T20_d08_023_b_4.jpg,T20_023,T20,8,4,b,2022-04-11 14:47:15,T20_d08_023_b_4
data/Avocado Ripening Dataset/T20_d09_023_a_4.jpg,T20_023,T20,9,4,a,2022-04-12 15:42:37,T20_d09_023_a_4
data/Avocado Ripening Dataset/T20_d09_023_b_4.jpg,T20_023,T20,9,4,b,2022-04-12 15:42:45,T20_d09_023_b_4
data/Avocado Ripening Dataset/T20_d10_023_a_5.jpg,T20_023,T20,10,5,a,2022-04-13 13:01:25,T20_d10_023_a_5
data/Avocado Ripening Dataset/T20_d10_023_b_5.jpg,T20_023,T20,10,5,b,2022-04-13 13:01:30,T20_d10_023_b_5
data/Avocado Ripening Dataset/T20_d11_023_a_5.jpg,T20_023,T20,11,5,a,2022-04-14 15:25:50,T20_d11_023_a_5
data/Avocado Ripening Dataset/T20_d11_023_b_5.jpg,T20_023,T20,11,5,b,2022-04-14 15:25:56,T20_d11_023_b_5
data/Avocado Ripening Dataset/T20_d01_024_a_1.jpg,T20_024,T20,1,1,a,2022-04-03 18:52:56,T20_d01_024_a_1
data/Avocado Ripening Dataset/T20_d01_024_b_1.jpg,T20_024,T20,1,1,b,2022-04-03 18:53:19,T20_d01_024_b_1
data/Avocado Ripening Dataset/T20_d02_024_a_1.jpg,T20_024,T20,2,1,a,2022-04-05 15:17:03,T20_d02_024_a_1
data/Avocado Ripening Dataset/T20_d02_024_b_1.jpg,T20_024,T20,2,1,b,2022-04-05 15:17:10,T20_d02_024_b_1
data/Avocado Ripening Dataset/T20_d03_024_a_2.jpg,T20_024,T20,3,2,a,2022-04-06 14:37:47,T20_d03_024_a_2
data/Avocado Ripening Dataset/T20_d03_024_b_2.jpg,T20_024,T20,3,2,b,2022-04-06 14:37:55,T20_d03_024_b_2
data/Avocado Ripening Dataset/T20_d04_024_a_2.jpg,T20_024,T20,4,2,a,2022-04-07 13:29:30,T20_d04_024_a_2
data/Avocado Ripening Dataset/T20_d04_024_b_2.jpg,T20_024,T20,4,2,b,2022-04-07 13:29:38,T20_d04_024_b_2
data/Avocado Ripening Dataset/T20_d05_024_a_3.jpg,T20_024,T20,5,3,a,2022-04-08 14:20:08,T20_d05_024_a_3
data/Avocado Ripening Dataset/T20_d05_024_b_3.jpg,T20_024,T20,5,3,b,2022-04-08 14:20:16,T20_d05_024_b_3
data/Avocado Ripening Dataset/T20_d06_024_a_4.jpg,T20_024,T20,6,4,a,2022-04-09 14:36:34,T20_d06_024_a_4
data/Avocado Ripening Dataset/T20_d06_024_b_4.jpg,T20_024,T20,6,4,b,2022-04-09 14:36:41,T20_d06_024_b_4
data/Avocado Ripening Dataset/T20_d07_024_a_4.jpg,T20_024,T20,7,4,a,2022-04-10 14:57:39,T20_d07_024_a_4
data/Avocado Ripening Dataset/T20_d07_024_b_4.jpg,T20_024,T20,7,4,b,2022-04-10 14:57:45,T20_d07_024_b_4
data/Avocado Ripening Dataset/T20_d08_024_a_4.jpg,T20_024,T20,8,4,a,2022-04-11 12:50:08,T20_d08_024_a_4
data/Avocado Ripening Dataset/T20_d08_024_b_4.jpg,T20_024,T20,8,4,b,2022-04-11 12:50:15,T20_d08_024_b_4
data/Avocado Ripening Dataset/T20_d09_024_a_4.jpg,T20_024,T20,9,4,a,2022-04-12 14:22:17,T20_d09_024_a_4
data/Avocado Ripening Dataset/T20_d09_024_b_4.jpg,T20_024,T20,9,4,b,2022-04-12 14:22:23,T20_d09_024_b_4
data/Avocado Ripening Dataset/T20_d10_024_a_4.jpg,T20_024,T20,10,4,a,2022-04-13 12:37:52,T20_d10_024_a_4
data/Avocado Ripening Dataset/T20_d10_024_b_4.jpg,T20_024,T20,10,4,b,2022-04-13 12:37:58,T20_d10_024_b_4
data/Avocado Ripening Dataset/T20_d11_024_a_5.jpg,T20_024,T20,11,5,a,2022-04-14 14:54:02,T20_d11_024_a_5
data/Avocado Ripening Dataset/T20_d11_024_b_5.jpg,T20_024,T20,11,5,b,2022-04-14 14:54:10,T20_d11_024_b_5
data/Avocado Ripening Dataset/T20_d01_025_a_1.jpg,T20_025,T20,1,1,a,2022-04-04 19:31:32,T20_d01_025_a_1
data/Avocado Ripening Dataset/T20_d01_025_b_1.jpg,T20_025,T20,1,1,b,2022-04-04 19:31:38,T20_d01_025_b_1
data/Avocado Ripening Dataset/T20_d02_025_a_1.jpg,T20_025,T20,2,1,a,2022-04-05 14:46:47,T20_d02_025_a_1
data/Avocado Ripening Dataset/T20_d02_025_b_1.jpg,T20_025,T20,2,1,b,2022-04-05 14:46:57,T20_d02_025_b_1
data/Avocado Ripening Dataset/T20_d03_025_a_2.jpg,T20_025,T20,3,2,a,2022-04-06 14:01:03,T20_d03_025_a_2
data/Avocado Ripening Dataset/T20_d03_025_b_2.jpg,T20_025,T20,3,2,b,2022-04-06 14:01:14,T20_d03_025_b_2
data/Avocado Ripening Dataset/T20_d04_025_a_2.jpg,T20_025,T20,4,2,a,2022-04-07 14:02:31,T20_d04_025_a_2
data/Avocado Ripening Dataset/T20_d04_025_b_2.jpg,T20_025,T20,4,2,b,2022-04-07 14:02:38,T20_d04_025_b_2
data/Avocado Ripening Dataset/T20_d05_025_a_3.jpg,T20_025,T20,5,3,a,2022-04-08 15:04:16,T20_d05_025_a_3
data/Avocado Ripening Dataset/T20_d05_025_b_3.jpg,T20_025,T20,5,3,b,2022-04-08 15:04:23,T20_d05_025_b_3
data/Avocado Ripening Dataset/T20_d06_025_a_3.jpg,T20_025,T20,6,3,a,2022-04-09 15:11:52,T20_d06_025_a_3
data/Avocado Ripening Dataset/T20_d06_025_b_3.jpg,T20_025,T20,6,3,b,2022-04-09 15:11:59,T20_d06_025_b_3
data/Avocado Ripening Dataset/T20_d07_025_a_4.jpg,T20_025,T20,7,4,a,2022-04-10 15:20:06,T20_d07_025_a_4
data/Avocado Ripening Dataset/T20_d07_025_b_4.jpg,T20_025,T20,7,4,b,2022-04-10 15:20:12,T20_d07_025_b_4
data/Avocado Ripening Dataset/T20_d08_025_a_4.jpg,T20_025,T20,8,4,a,2022-04-11 14:47:44,T20_d08_025_a_4
data/Avocado Ripening Dataset/T20_d08_025_b_4.jpg,T20_025,T20,8,4,b,2022-04-11 14:47:50,T20_d08_025_b_4
data/Avocado Ripening Dataset/T20_d09_025_a_4.jpg,T20_025,T20,9,4,a,2022-04-12 15:43:04,T20_d09_025_a_4
data/Avocado Ripening Dataset/T20_d09_025_b_4.jpg,T20_025,T20,9,4,b,2022-04-12 15:43:13,T20_d09_025_b_4
data/Avocado Ripening Dataset/T20_d10_025_a_5.jpg,T20_025,T20,10,5,a,2022-04-13 13:01:50,T20_d10_025_a_5
data/Avocado Ripening Dataset/T20_d10_025_b_5.jpg,T20_025,T20,10,5,b,2022-04-13 13:01:55,T20_d10_025_b_5
data/Avocado Ripening Dataset/T20_d11_025_a_5.jpg,T20_025,T20,11,5,a,2022-04-14 15:26:14,T20_d11_025_a_5
data/Avocado Ripening Dataset/T20_d11_025_b_5.jpg,T20_025,T20,11,5,b,2022-04-14 15:26:20,T20_d11_025_b_5
data/Avocado Ripening Dataset/T20_d01_029_a_1.jpg,T20_029,T20,1,1,a,2022-04-04 19:32:00,T20_d01_029_a_1
data/Avocado Ripening Dataset/T20_d01_029_b_1.jpg,T20_029,T20,1,1,b,2022-04-04 19:32:07,T20_d01_029_b_1
data/Avocado Ripening Dataset/T20_d02_029_a_1.jpg,T20_029,T20,2,1,a,2022-04-05 14:47:21,T20_d02_029_a_1
data/Avocado Ripening Dataset/T20_d02_029_b_1.jpg,T20_029,T20,2,1,b,2022-04-05 14:47:39,T20_d02_029_b_1
data/Avocado Ripening Dataset/T20_d03_029_a_2.jpg,T20_029,T20,3,2,a,2022-04-06 14:01:36,T20_d03_029_a_2
data/Avocado Ripening Dataset/T20_d03_029_b_2.jpg,T20_029,T20,3,2,b,2022-04-06 14:01:48,T20_d03_029_b_2
data/Avocado Ripening Dataset/T20_d04_029_a_2.jpg,T20_029,T20,4,2,a,2022-04-07 14:03:05,T20_d04_029_a_2
data/Avocado Ripening Dataset/T20_d04_029_b_2.jpg,T20_029,T20,4,2,b,2022-04-07 14:03:12,T20_d04_029_b_2
data/Avocado Ripening Dataset/T20_d05_029_a_3.jpg,T20_029,T20,5,3,a,2022-04-08 15:04:44,T20_d05_029_a_3
data/Avocado Ripening Dataset/T20_d05_029_b_3.jpg,T20_029,T20,5,3,b,2022-04-08 15:04:51,T20_d05_029_b_3
data/Avocado Ripening Dataset/T20_d06_029_a_3.jpg,T20_029,T20,6,3,a,2022-04-09 15:12:17,T20_d06_029_a_3
data/Avocado Ripening Dataset/T20_d06_029_b_3.jpg,T20_029,T20,6,3,b,2022-04-09 15:12:23,T20_d06_029_b_3
data/Avocado Ripening Dataset/T20_d07_029_a_4.jpg,T20_029,T20,7,4,a,2022-04-10 15:20:21,T20_d07_029_a_4
data/Avocado Ripening Dataset/T20_d07_029_b_4.jpg,T20_029,T20,7,4,b,2022-04-10 15:20:27,T20_d07_029_b_4
data/Avocado Ripening Dataset/T20_d01_031_a_1.jpg,T20_031,T20,1,1,a,2022-04-03 18:53:48,T20_d01_031_a_1
data/Avocado Ripening Dataset/T20_d01_031_b_1.jpg,T20_031,T20,1,1,b,2022-04-03 18:54:01,T20_d01_031_b_1
data/Avocado Ripening Dataset/T20_d02_031_a_1.jpg,T20_031,T20,2,1,a,2022-04-05 15:17:37,T20_d02_031_a_1
data/Avocado Ripening Dataset/T20_d02_031_b_1.jpg,T20_031,T20,2,1,b,2022-04-05 15:17:44,T20_d02_031_b_1
data/Avocado Ripening Dataset/T20_d03_031_a_2.jpg,T20_031,T20,3,2,a,2022-04-06 14:38:24,T20_d03_031_a_2
data/Avocado Ripening Dataset/T20_d03_031_b_2.jpg,T20_031,T20,3,2,b,2022-04-06 14:38:38,T20_d03_031_b_2
data/Avocado Ripening Dataset/T20_d04_031_a_2.jpg,T20_031,T20,4,2,a,2022-04-07 13:30:01,T20_d04_031_a_2
data/Avocado Ripening Dataset/T20_d04_031_b_2.jpg,T20_031,T20,4,2,b,2022-04-07 13:30:08,T20_d04_031_b_2
data/Avocado Ripening Dataset/T20_d05_031_a_3.jpg,T20_031,T20,5,3,a,2022-04-08 14:20:41,T20_d05_031_a_3
data/Avocado Ripening Dataset/T20_d05_031_b_3.jpg,T20_031,T20,5,3,b,2022-04-08 14:20:49,T20_d05_031_b_3
data/Avocado Ripening Dataset/T20_d06_031_a_4.jpg,T20_031,T20,6,4,a,2022-04-09 14:37:05,T20_d06_031_a_4
data/Avocado Ripening Dataset/T20_d06_031_b_4.jpg,T20_031,T20,6,4,b,2022-04-09 14:37:12,T20_d06_031_b_4
data/Avocado Ripening Dataset/T20_d07_031_a_4.jpg,T20_031,T20,7,4,a,2022-04-10 14:57:53,T20_d07_031_a_4
data/Avocado Ripening Dataset/T20_d07_031_b_4.jpg,T20_031,T20,7,4,b,2022-04-10 14:58:01,T20_d07_031_b_4
data/Avocado Ripening Dataset/T20_d08_031_a_4.jpg,T20_031,T20,8,4,a,2022-04-11 12:50:35,T20_d08_031_a_4
data/Avocado Ripening Dataset/T20_d08_031_b_4.jpg,T20_031,T20,8,4,b,2022-04-11 12:50:42,T20_d08_031_b_4
data/Avocado Ripening Dataset/T20_d09_031_a_4.jpg,T20_031,T20,9,4,a,2022-04-12 14:22:42,T20_d09_031_a_4
data/Avocado Ripening Dataset/T20_d09_031_b_4.jpg,T20_031,T20,9,4,b,2022-04-12 14:22:49,T20_d09_031_b_4
data/Avocado Ripening Dataset/T20_d10_031_a_5.jpg,T20_031,T20,10,5,a,2022-04-13 12:38:13,T20_d10_031_a_5
data/Avocado Ripening Dataset/T20_d10_031_b_5.jpg,T20_031,T20,10,5,b,2022-04-13 12:38:18,T20_d10_031_b_5
data/Avocado Ripening Dataset/T20_d11_031_a_5.jpg,T20_031,T20,11,5,a,2022-04-14 14:54:28,T20_d11_031_a_5
data/Avocado Ripening Dataset/T20_d11_031_b_5.jpg,T20_031,T20,11,5,b,2022-04-14 14:54:34,T20_d11_031_b_5
data/Avocado Ripening Dataset/T20_d01_032_a_1.jpg,T20_032,T20,1,1,a,2022-04-04 18:57:24,T20_d01_032_a_1
data/Avocado Ripening Dataset/T20_d01_032_b_1.jpg,T20_032,T20,1,1,b,2022-04-04 18:57:32,T20_d01_032_b_1
data/Avocado Ripening Dataset/T20_d02_032_a_2.jpg,T20_032,T20,2,2,a,2022-04-05 14:17:07,T20_d02_032_a_2
data/Avocado Ripening Dataset/T20_d02_032_b_2.jpg,T20_032,T20,2,2,b,2022-04-05 14:17:17,T20_d02_032_b_2
data/Avocado Ripening Dataset/T20_d03_032_a_2.jpg,T20_032,T20,3,2,a,2022-04-06 15:09:47,T20_d03_032_a_2
data/Avocado Ripening Dataset/T20_d03_032_b_2.jpg,T20_032,T20,3,2,b,2022-04-06 15:09:57,T20_d03_032_b_2
data/Avocado Ripening Dataset/T20_d04_032_a_2.jpg,T20_032,T20,4,2,a,2022-04-07 14:33:32,T20_d04_032_a_2
data/Avocado Ripening Dataset/T20_d04_032_b_2.jpg,T20_032,T20,4,2,b,2022-04-07 14:33:40,T20_d04_032_b_2
data/Avocado Ripening Dataset/T20_d05_032_a_3.jpg,T20_032,T20,5,3,a,2022-04-08 15:58:52,T20_d05_032_a_3
data/Avocado Ripening Dataset/T20_d05_032_b_3.jpg,T20_032,T20,5,3,b,2022-04-08 15:59:05,T20_d05_032_b_3
data/Avocado Ripening Dataset/T20_d06_032_a_3.jpg,T20_032,T20,6,3,a,2022-04-09 15:41:28,T20_d06_032_a_3
data/Avocado Ripening Dataset/T20_d06_032_b_3.jpg,T20_032,T20,6,3,b,2022-04-09 15:41:35,T20_d06_032_b_3
data/Avocado Ripening Dataset/T20_d07_032_a_4.jpg,T20_032,T20,7,4,a,2022-04-10 14:34:36,T20_d07_032_a_4
data/Avocado Ripening Dataset/T20_d07_032_b_4.jpg,T20_032,T20,7,4,b,2022-04-10 14:34:40,T20_d07_032_b_4
data/Avocado Ripening Dataset/T20_d08_032_a_4.jpg,T20_032,T20,8,4,a,2022-04-11 15:28:29,T20_d08_032_a_4
data/Avocado Ripening Dataset/T20_d08_032_b_4.jpg,T20_032,T20,8,4,b,2022-04-11 15:28:35,T20_d08_032_b_4
data/Avocado Ripening Dataset/T20_d09_032_a_4.jpg,T20_032,T20,9,4,a,2022-04-12 15:00:22,T20_d09_032_a_4
data/Avocado Ripening Dataset/T20_d09_032_b_4.jpg,T20_032,T20,9,4,b,2022-04-12 15:00:28,T20_d09_032_b_4
data/Avocado Ripening Dataset/T20_d10_032_a_5.jpg,T20_032,T20,10,5,a,2022-04-13 13:27:13,T20_d10_032_a_5
data/Avocado Ripening Dataset/T20_d10_032_b_5.jpg,T20_032,T20,10,5,b,2022-04-13 13:27:18,T20_d10_032_b_5
data/Avocado Ripening Dataset/T20_d11_032_a_5.jpg,T20_032,T20,11,5,a,2022-04-14 16:33:31,T20_d11_032_a_5
data/Avocado Ripening Dataset/T20_d11_032_b_5.jpg,T20_032,T20,11,5,b,2022-04-14 16:33:36,T20_d11_032_b_5
data/Avocado Ripening Dataset/T20_d01_036_a_1.jpg,T20_036,T20,1,1,a,2022-04-03 18:54:27,T20_d01_036_a_1
data/Avocado Ripening Dataset/T20_d01_036_b_1.jpg,T20_036,T20,1,1,b,2022-04-03 18:54:38,T20_d01_036_b_1
data/Avocado Ripening Dataset/T20_d02_036_a_1.jpg,T20_036,T20,2,1,a,2022-04-05 15:18:27,T20_d02_036_a_1
data/Avocado Ripening Dataset/T20_d02_036_b_1.jpg,T20_036,T20,2,1,b,2022-04-05 15:18:35,T20_d02_036_b_1
data/Avocado Ripening Dataset/T20_d03_036_a_2.jpg,T20_036,T20,3,2,a,2022-04-06 14:39:03,T20_d03_036_a_2
data/Avocado Ripening Dataset/T20_d03_036_b_2.jpg,T20_036,T20,3,2,b,2022-04-06 14:39:12,T20_d03_036_b_2
data/Avocado Ripening Dataset/T20_d04_036_a_2.jpg,T20_036,T20,4,2,a,2022-04-07 13:30:36,T20_d04_036_a_2
data/Avocado Ripening Dataset/T20_d04_036_b_2.jpg,T20_036,T20,4,2,b,2022-04-07 13:30:45,T20_d04_036_b_2
data/Avocado Ripening Dataset/T20_d05_036_a_3.jpg,T20_036,T20,5,3,a,2022-04-08 14:21:11,T20_d05_036_a_3
data/Avocado Ripening Dataset/T20_d05_036_b_3.jpg,T20_036,T20,5,3,b,2022-04-08 14:21:19,T20_d05_036_b_3
data/Avocado Ripening Dataset/T20_d06_036_a_3.jpg,T20_036,T20,6,3,a,2022-04-09 14:37:32,T20_d06_036_a_3
data/Avocado Ripening Dataset/T20_d06_036_b_3.jpg,T20_036,T20,6,3,b,2022-04-09 14:37:39,T20_d06_036_b_3
data/Avocado Ripening Dataset/T20_d07_036_a_3.jpg,T20_036,T20,7,3,a,2022-04-10 14:58:10,T20_d07_036_a_3
data/Avocado Ripening Dataset/T20_d07_036_b_3.jpg,T20_036,T20,7,3,b,2022-04-10 14:58:15,T20_d07_036_b_3
data/Avocado Ripening Dataset/T20_d08_036_a_4.jpg,T20_036,T20,8,4,a,2022-04-11 12:51:04,T20_d08_036_a_4
data/Avocado Ripening Dataset/T20_d08_036_b_4.jpg,T20_036,T20,8,4,b,2022-04-11 12:51:10,T20_d08_036_b_4
data/Avocado Ripening Dataset/T20_d09_036_a_4.jpg,T20_036,T20,9,4,a,2022-04-12 14:23:11,T20_d09_036_a_4
data/Avocado Ripening Dataset/T20_d09_036_b_4.jpg,T20_036,T20,9,4,b,2022-04-12 14:23:18,T20_d09_036_b_4
data/Avocado Ripening Dataset/T20_d10_036_a_5.jpg,T20_036,T20,10,5,a,2022-04-13 12:38:37,T20_d10_036_a_5
data/Avocado Ripening Dataset/T20_d10_036_b_5.jpg,T20_036,T20,10,5,b,2022-04-13 12:38:42,T20_d10_036_b_5
data/Avocado Ripening Dataset/T20_d11_036_a_5.jpg,T20_036,T20,11,5,a,2022-04-14 14:54:53,T20_d11_036_a_5
data/Avocado Ripening Dataset/T20_d11_036_b_5.jpg,T20_036,T20,11,5,b,2022-04-14 14:55:01,T20_d11_036_b_5
data/Avocado Ripening Dataset/T20_d01_040_a_1.jpg,T20_040,T20,1,1,a,2022-04-04 19:32:28,T20_d01_040_a_1
data/Avocado Ripening Dataset/T20_d01_040_b_1.jpg,T20_040,T20,1,1,b,2022-04-04 19:32:35,T20_d01_040_b_1
data/Avocado Ripening Dataset/T20_d02_040_a_1.jpg,T20_040,T20,2,1,a,2022-04-05 14:48:05,T20_d02_040_a_1
data/Avocado Ripening Dataset/T20_d02_040_b_1.jpg,T20_040,T20,2,1,b,2022-04-05 14:48:16,T20_d02_040_b_1
data/Avocado Ripening Dataset/T20_d03_040_a_2.jpg,T20_040,T20,3,2,a,2022-04-06 14:02:14,T20_d03_040_a_2
data/Avocado Ripening Dataset/T20_d03_040_b_2.jpg,T20_040,T20,3,2,b,2022-04-06 14:02:24,T20_d03_040_b_2
data/Avocado Ripening Dataset/T20_d04_040_a_2.jpg,T20_040,T20,4,2,a,2022-04-07 14:03:35,T20_d04_040_a_2
data/Avocado Ripening Dataset/T20_d04_040_b_2.jpg,T20_040,T20,4,2,b,2022-04-07 14:03:44,T20_d04_040_b_2
data/Avocado Ripening Dataset/T20_d05_040_a_3.jpg,T20_040,T20,5,3,a,2022-04-08 15:05:12,T20_d05_040_a_3
data/Avocado Ripening Dataset/T20_d05_040_b_3.jpg,T20_040,T20,5,3,b,2022-04-08 15:05:21,T20_d05_040_b_3
data/Avocado Ripening Dataset/T20_d01_042_a_1.jpg,T20_042,T20,1,1,a,2022-04-04 18:57:58,T20_d01_042_a_1
data/Avocado Ripening Dataset/T20_d01_042_b_1.jpg,T20_042,T20,1,1,b,2022-04-04 18:58:07,T20_d01_042_b_1
data/Avocado Ripening Dataset/T20_d02_042_a_2.jpg,T20_042,T20,2,2,a,2022-04-05 14:17:42,T20_d02_042_a_2
data/Avocado Ripening Dataset/T20_d02_042_b_2.jpg,T20_042,T20,2,2,b,2022-04-05 14:17:52,T20_d02_042_b_2
data/Avocado Ripening Dataset/T20_d03_042_a_2.jpg,T20_042,T20,3,2,a,2022-04-06 15:10:43,T20_d03_042_a_2
data/Avocado Ripening Dataset/T20_d03_042_b_2.jpg,T20_042,T20,3,2,b,2022-04-06 15:10:53,T20_d03_042_b_2
data/Avocado Ripening Dataset/T20_d04_042_a_3.jpg,T20_042,T20,4,3,a,2022-04-07 14:34:04,T20_d04_042_a_3
data/Avocado Ripening Dataset/T20_d04_042_b_3.jpg,T20_042,T20,4,3,b,2022-04-07 14:34:10,T20_d04_042_b_3
data/Avocado Ripening Dataset/T20_d05_042_a_3.jpg,T20_042,T20,5,3,a,2022-04-08 15:59:24,T20_d05_042_a_3
data/Avocado Ripening Dataset/T20_d05_042_b_3.jpg,T20_042,T20,5,3,b,2022-04-08 15:59:37,T20_d05_042_b_3
